statVar,statVarName,place,placeName,date,value
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200480,Kodiak Island Borough School District,2017,10.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200003,Lower Yukon School District,2017,42.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200007,Aleutians East Borough School District,2017,17.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200030,Bristol Bay Borough School District,2017,7.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200050,Alaska Gateway School District,2017,31.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200130,Galena City School District,2017,11.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200240,Sitka School District,2017,9.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200330,Hydaburg City School District,2017,35.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200390,Kenai Peninsula Borough School District,2017,13.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200520,Iditarod Area School District,2017,25.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200625,Northwest Arctic Borough School District,2017,25.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200660,Petersburg Borough School District,2017,10.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200760,Kuspuk School District,2017,33.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200090,Craig City School District,2017,25.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200525,Annette Island School District,2017,17.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200600,Fairbanks North Star Borough School District,2017,7.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200720,Unalaska City School District,2017,1.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200862,Yukon-Koyukuk School District,2017,31.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200004,Yupiit School District,2017,43.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200270,Haines Borough School District,2017,21.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200450,Klawock City School District,2017,16.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200485,Lake And Peninsula Borough School District,2017,18.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200775,Yukon Flats School District,2017,36.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0200810,Wrangell Public School District,2017,15.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0400212,Benson Unified School District,2017,26.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0403450,Glendale Union High School District,2017,26.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0408850,Vail Unified District,2017,4.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0405220,Mohawk Valley Elementary District,2017,17.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0401500,Bullhead City School District,2017,23.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0402370,Cottonwood-Oak Creek Elementary District,2017,17.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0407530,Santa Cruz Valley Union High School District,2017,29.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0400960,Avondale Elementary District,2017,23.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0401160,Bicentennial Union High School District,2017,3.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0404820,Mayer Unified District,2017,55.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0403060,Fowler Elementary District,2017,35.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0405460,Nadaburg Unified School District,2017,12.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0406330,Phoenix Union High School District,2017,36.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0406580,Blue Ridge Unified District,2017,22.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0403820,Holbrook Unified District,2017,31.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0404010,Joseph City Unified District,2017,19.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0401710,Casa Grande Elementary District,2017,24.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0405530,Nogales Unified District,2017,35.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0405320,Morenci Unified District,2017,10.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0406440,Pima Unified District,2017,39.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0404290,Laveen Elementary District,2017,19.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0401600,Camp Verde Unified District,2017,18.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0403040,Fountain Hills Unified District,2017,3.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0404570,Mammoth-San Manuel Unified District,2017,29.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0403420,Glendale Elementary District,2017,37.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0406250,Peoria Unified School District,2017,11.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0408680,Tuba City Unified District,2017,34.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0400295,Kingman Unified School District,2017,22.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0403950,Baboquivari Unified School District #40,2017,58.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0401410,Buckeye Union High School District,2017,12.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0403780,Higley Unified District,2017,3.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0405190,Mohave Valley Elementary District,2017,23.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0405850,Palo Verde Elementary District,2017,13.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0407500,Santa Cruz Elementary District,2017,24.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0400023,Pinon Unified District,2017,43.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0406070,Payson Unified District,2017,11.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0401680,Cartwright Elementary District,2017,40.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0403080,Fredonia-Moccasin Unified District,2017,22.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0403960,Isaac Elementary District,2017,49.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0406120,Peach Springs Unified District,2017,37.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0407240,Safford Unified District,2017,19.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0407130,Round Valley Unified District,2017,20.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0407300,Sahuarita Unified District,2017,8.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0409390,Wilson Elementary District,2017,66.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0401460,Sierra Vista Unified District,2017,23.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0404500,Madison Elementary District,2017,15.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0407020,Riverside Elementary District,2017,17.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0409630,Yuma Union High School District,2017,25.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0404970,Mesa Unified District,2017,21.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0409090,Wellton Elementary District,2017,35.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0409250,Willcox Unified District,2017,28.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch0409430,Window Rock Unified District,2017,37.0
